dateHour,fuelMassConsumption
2010-03-01T05,0.43428719620964445
2010-03-01T06,2.045390777207262
2010-03-01T07,1.0539924621836694
2010-03-01T08,1.264446496181664
2010-03-01T09,2.0761032281588063
2010-03-01T10,0.5890434993382822
2010-03-01T11,2.277333003638229
2010-03-01T12,1.3816418600010711
2010-03-01T14,0.1826316952165733
2010-03-01T15,0.5304981926921852
2010-03-01T16,2.280930787962126
2010-03-01T17,0.9757260238824973
2010-03-01T18,1.5417441170615596
2010-03-01T19,1.972493312657424
2010-03-01T20,0.6420056527086048
2010-03-01T21,2.1656822288356765
2010-03-01T22,0.7566597984488695
2010-03-02T06,0.5062333117348905
2010-03-02T07,2.249792349202203
2010-03-02T08,1.0889749940628075
2010-03-02T12,0.47097861732207136
2010-03-02T13,2.1151565737014595
2010-03-02T14,0.7068329650712736
2010-03-02T15,1.5359772684834425
2010-03-02T16,2.0340384801790137
2010-03-02T17,0.16207167453822793
2010-03-02T18,1.6318606783956768
2010-03-02T19,2.166426247732481
2010-03-02T20,0.04491581934703618
2010-03-03T06,0.44580326257315067
2010-03-03T07,1.982380029787294
2010-03-03T08,1.00482968896161
2010-03-03T12,0.40686815231758
2010-03-03T13,1.7122242562280623
2010-03-03T14,0.9153783102188948
2010-03-03T15,1.4876098676289873
2010-03-03T16,2.2255768832733875
2010-03-03T17,0.19868266642707874
2010-03-03T18,1.636897550831366
2010-03-03T19,2.228518511044649
2010-03-03T20,0.1190233906717088
2010-03-04T06,0.39191112771996617
2010-03-04T07,2.069589074291926
2010-03-04T08,1.097184984644754
2010-03-04T09,1.4649655830928696
2010-03-04T10,1.7530060990887704
2010-03-04T11,0.03396633296527936
2010-03-04T15,1.4460177129717346
2010-03-04T16,1.9725548348797752
2010-03-04T17,0.21130991051504913
2010-03-04T18,1.016035701091836
2010-03-04T19,2.066696434004129
2010-03-04T20,0.5518915360369785
2010-03-05T06,0.48233422655882796
2010-03-05T07,2.3120763758486382
2010-03-05T08,1.3439408982200474
2010-03-05T09,0.4780476427092312
2010-03-05T12,0.49822214183246216
2010-03-05T13,1.0060031461400436
2010-03-05T14,2.3048158969575976
2010-03-05T15,0.9531070663993706
2010-03-05T16,2.2648907432473013
2010-03-05T17,1.394258007643829
2010-03-05T18,1.3836232823004484
2010-03-05T19,2.0141634538661255
2010-03-05T20,0.5262065659678261
2010-03-05T21,1.9638501003273836
2010-03-05T22,0.9759650750439162
2010-03-06T06,0.4466849998906602
2010-03-06T07,2.0242041301365394
2010-03-06T08,1.0915786564109085
2010-03-06T09,1.4571813423291975
2010-03-06T10,1.8219759663620116
2010-03-06T11,0.06017418931067643
2010-03-06T15,0.4157584441250717
2010-03-06T16,2.0401881595247566
2010-03-06T17,0.9389108008584744
2010-03-06T18,1.0212887494265233
2010-03-06T19,2.207568339072282
2010-03-06T20,1.2497703825717814
2010-03-06T21,2.2135419488686225
2010-03-06T22,0.8091302380428559
2010-03-07T08,1.6440400303299236
2010-03-07T09,1.9342018916180015
2010-03-07T10,1.491106961911517
2010-03-07T11,2.0921699157447433
2010-03-07T12,0.11773537342418552
2010-03-07T17,1.6105513835361647
2010-03-07T18,2.110141707533862
2010-03-07T19,0.5579733511569113
2010-03-07T20,2.0908316919472325
2010-03-07T21,1.0799255622130306
2010-03-08T05,0.48146866641617403
2010-03-08T06,2.055892972935891
2010-03-08T07,0.9345497182615763
2010-03-08T08,1.439437353747288
2010-03-08T09,2.013403073920909
2010-03-08T10,0.6022512491380893
2010-03-08T11,2.0121467315140023
2010-03-08T12,0.8176532936620722
2010-03-08T15,0.3586713678801784
2010-03-08T16,2.0587095745725974
2010-03-08T17,0.9621211311188383
2010-03-08T18,1.478361561070675
2010-03-08T19,1.9282666742749803
2010-03-08T20,0.583995048103669
2010-03-08T21,1.9800286456543665
2010-03-08T22,1.0046551643369264
2010-03-09T06,0.371000611306685
2010-03-09T07,1.7141656780723828
2010-03-09T08,1.1455547883463097
2010-03-09T12,0.3467866421779979
2010-03-09T13,1.7105478757959276
2010-03-09T14,1.1845439619576956
2010-03-09T15,1.1959972391459976
2010-03-09T16,1.6883588199378352
2010-03-09T17,0.25314611704089424
2010-03-09T18,1.1443767218882206
2010-03-09T19,1.6117925712453762
2010-03-09T20,0.26775589604155214
2010-03-10T06,0.35268775364627486
2010-03-10T07,1.6233079022147219
2010-03-10T08,1.13687554971984
2010-03-10T12,0.29505992077898174
2010-03-10T13,1.6055927172316418
2010-03-10T14,1.2263323777643973
2010-03-10T15,1.0449336333337746
2010-03-10T16,1.6057104695675217
2010-03-10T17,0.3599089904438502
2010-03-10T18,1.0455475394425193
2010-03-10T19,1.6048556936662675
2010-03-10T20,0.4134117055010585
2010-03-11T06,0.45862129954543995
2010-03-11T07,2.146186484743205
2010-03-11T08,1.1423155631614876
2010-03-11T09,1.4073810041796104
2010-03-11T10,1.9383423604790126
2010-03-11T11,0.03365127966707688
2010-03-11T15,1.4178944540448963
2010-03-11T16,2.0116549420845495
2010-03-11T17,0.046721981158329824
2010-03-11T18,0.9484142288487483
2010-03-11T19,2.1418543569973987
2010-03-11T20,0.52705864506462
2010-03-12T06,0.4804442909746614
2010-03-12T07,2.1185384178497535
2010-03-12T08,1.1600209924793654
2010-03-12T12,0.4641078055203899
2010-03-12T13,2.0962589193112207
2010-03-12T14,0.9604437958056289
2010-03-12T15,1.5276319190362344
2010-03-12T16,1.907326288530018
2010-03-12T17,0.07598610078117031
2010-03-12T18,1.5180316628379882
2010-03-12T19,2.022498743420029
2010-03-12T20,0.518654029140121
2010-03-12T21,2.1740249717417073
2010-03-12T22,1.1829268404901463
2010-03-13T06,0.4414623048688795
2010-03-13T07,1.8700928954044407
2010-03-13T08,0.8239238506479084
2010-03-13T09,1.588516097884238
2010-03-13T10,2.0519197106950164
2010-03-13T11,0.15520431240355403
2010-03-13T15,0.43220893951456346
2010-03-13T16,1.8127403146051795
2010-03-13T17,1.1443310881852937
2010-03-13T18,1.5433570426504697
2010-03-13T19,2.0368941045946034
2010-03-13T20,1.5017523766187897
2010-03-13T21,1.6619124118678479
2010-03-13T22,0.034223747249710355
2010-03-14T08,1.5970711944808045
2010-03-14T09,2.162610482928386
2010-03-14T10,1.2486344934033407
2010-03-14T11,1.7481934845182803
2010-03-14T12,0.1798888192354206
2010-03-14T17,1.6290818030143748
2010-03-14T18,1.9508719783242199
2010-03-14T19,0.5001742797561393
2010-03-14T20,1.8836815514264824
2010-03-14T21,0.9106053185772506
2010-03-15T05,0.5138037646780138
2010-03-15T06,2.1598517097022616
2010-03-15T07,0.8982642570012953
2010-03-15T08,1.4627314811021277
2010-03-15T09,1.9491063154765955
2010-03-15T10,0.5274585624866315
2010-03-15T11,2.1528162235926875
2010-03-15T12,1.262380394057321
2010-03-15T15,0.3262802615093026
2010-03-15T16,2.0163532124127306
2010-03-15T17,1.3004444132988173
2010-03-15T18,1.6274396057478402
2010-03-15T19,1.815587535151187
2010-03-15T20,0.5930780157513198
2010-03-15T21,1.92916791326072
2010-03-15T22,0.7759874626968495
2010-03-16T06,0.5236658998618795
2010-03-16T07,2.0096459628516943
2010-03-16T08,1.0073964664044328
2010-03-16T12,0.4593590796208974
2010-03-16T13,1.761636493751443
2010-03-16T14,0.8928570654955534
2010-03-16T15,1.4075440098191967
2010-03-16T16,1.8819836850158609
2010-03-16T17,0.13780176788004309
2010-03-16T18,1.601521491084996
2010-03-16T19,2.076963083677609
2010-03-16T20,0.08225804577800722
2010-03-17T06,0.4941020595538345
2010-03-17T07,2.161508354512623
2010-03-17T08,0.9750879155344709
2010-03-17T12,0.4816112204953282
2010-03-17T13,2.006739773163177
2010-03-17T14,0.9555586182807039
2010-03-17T15,1.5659389149959397
2010-03-17T16,1.9796275728306292
2010-03-17T17,0.09265373858585067
2010-03-17T18,1.6106875901680633
2010-03-17T19,2.067491311670163
2010-03-17T20,0.08654512822693748
2010-03-18T06,0.5546693030055668
2010-03-18T07,1.9124124127177056
2010-03-18T08,0.9490275781847293
2010-03-18T09,1.6100524575289474
2010-03-18T10,1.8989562280488221
2010-03-18T15,1.54956054490726
2010-03-18T16,2.026489440911821
2010-03-18T17,0.051390447061814885
2010-03-18T18,1.3792726609243835
2010-03-18T19,2.0767900855930197
2010-03-18T20,0.3330267453303542
2010-03-19T06,0.36531081240018254
2010-03-19T07,2.1024392065341844
2010-03-19T08,1.1423033699684118
2010-03-19T12,0.007753915242419306
2010-03-19T13,2.016510281342012
2010-03-19T14,1.4202091973028268
2010-03-19T15,0.985896166521707
2010-03-19T16,2.0989995881152863
2010-03-19T17,0.6955909905911064
2010-03-19T18,1.470258666262094
2010-03-19T19,2.0874091684372895
2010-03-19T20,0.6440395608367407
2010-03-19T21,2.0490138390416743
2010-03-19T22,0.9971228641947145
2010-03-20T06,0.4466850453454482
2010-03-20T07,2.0283037230659855
2010-03-20T08,1.059027882623567
2010-03-20T09,1.5355527364583492
2010-03-20T10,1.9924760490060829
2010-03-20T11,0.15654976503777965
2010-03-20T15,0.4061229983010678
2010-03-20T16,2.017953891758571
2010-03-20T17,0.9513704269778969
2010-03-20T18,1.57841311209419
2010-03-20T19,2.004043239578812
2010-03-20T20,1.4717064232036032
2010-03-20T21,2.0557951390721874
2010-03-20T22,0.19603145755017715
2010-03-21T08,1.5968053873747332
2010-03-21T09,1.931203267683009
2010-03-21T10,1.5377192157045856
2010-03-21T11,1.9955373336406288
2010-03-21T12,0.10478416887358791
2010-03-21T17,1.514144646948755
2010-03-21T18,2.0304518063237254
2010-03-21T19,0.26671936143445224
2010-03-21T20,2.031045821221512
2010-03-21T21,1.6281993489572446
2010-03-22T05,0.5333827832676382
2010-03-22T06,2.0037564999479156
2010-03-22T07,1.0159980408212228
2010-03-22T08,1.5149431578725827
2010-03-22T09,2.0709870611764605
2010-03-22T10,0.6937192787117966
2010-03-22T11,2.0941581761427117
2010-03-22T12,1.2350659730959488
2010-03-22T15,0.40962797050533023
2010-03-22T16,2.1086685781080394
2010-03-22T17,2.0305946545044935
2010-03-22T18,1.130886208329297
2010-03-22T19,2.109306592578141
2010-03-22T20,0.7663904829960595
2010-03-22T21,1.9327540281070383
2010-03-22T22,1.935130932879595
2010-03-22T23,0.012170604450779417
2010-03-23T06,0.5482831233605548
2010-03-23T07,2.1183576489445533
2010-03-23T08,1.0539155632433486
2010-03-23T12,0.4241284607117033
2010-03-23T13,2.081769445021037
2010-03-23T14,1.080608587479667
2010-03-23T15,1.6053247010229514
2010-03-23T16,2.062153511847464
2010-03-23T17,0.1745056989998781
2010-03-23T18,1.5276340492106213
2010-03-23T19,2.0391605786307947
2010-03-23T20,0.1042994880068716
2010-03-24T06,0.5182612643914165
2010-03-24T07,2.08492953061634
2010-03-24T08,1.1516715085847429
2010-03-24T12,0.49381440353921274
2010-03-24T13,2.1167638561175117
2010-03-24T14,1.0926225106902978
2010-03-24T15,1.5564826237519438
2010-03-24T16,1.9902132507637276
2010-03-24T17,0.15943368869424449
2010-03-24T18,1.5737035546362126
2010-03-24T19,1.961454233529179
2010-03-24T20,0.05497177662584618
2010-03-25T06,0.5563939552811622
2010-03-25T07,2.097675101414318
2010-03-25T08,1.107582885084448
2010-03-25T09,1.5086473984203528
2010-03-25T10,1.996473293060473
2010-03-25T11,0.0973400415159284
2010-03-25T15,1.654837989182525
2010-03-25T16,1.887652040408689
2010-03-25T18,1.5744092598336197
2010-03-25T19,1.8763300903934492
2010-03-25T20,0.00356140866621469
2010-03-26T06,0.5818833889781158
2010-03-26T07,2.1362337846055524
2010-03-26T08,1.194881717791394
2010-03-26T12,0.5568904159708791
2010-03-26T13,2.1213302577843844
2010-03-26T14,0.9396205875067896
2010-03-26T15,1.6645934616836306
2010-03-26T16,2.0160593241501075
2010-03-26T17,0.12119787251914611
2010-03-26T18,1.6043130091791116
2010-03-26T19,2.067057891647338
2010-03-26T20,0.7001631541797015
2010-03-26T21,2.124704256230892
2010-03-26T22,2.1371756696762563
2010-03-26T23,0.255970489039868
2010-03-27T06,0.5383024747582381
2010-03-27T07,2.134481846284904
2010-03-27T08,1.2109843573810826
2010-03-27T09,1.643633278082982
2010-03-27T10,2.1345832633274204
2010-03-27T11,1.3527655802067373
2010-03-27T15,0.5697624377660575
2010-03-27T16,2.1272381693659157
2010-03-27T17,1.300996062245334
2010-03-27T18,1.6720580126596443
2010-03-27T19,2.140269649310485
2010-03-27T20,1.5318388857536285
2010-03-27T21,2.1386677086872536
2010-03-27T22,1.292772663201971
2010-03-28T08,1.6732277369410047
2010-03-28T09,2.152373180135966
2010-03-28T10,1.3858209026623531
2010-03-28T11,2.1388103059107633
2010-03-28T12,2.1329730952595694
2010-03-28T13,0.10401054704238166
2010-03-28T17,1.6560764736720461
2010-03-28T18,2.1505933617237636
2010-03-28T19,0.9788130098101425
2010-03-28T20,2.143757243124664
2010-03-28T21,1.5294965680415646
2010-03-29T05,0.558307417890776
2010-03-29T06,2.140359604688436
2010-03-29T07,1.0620961880634447
2010-03-29T08,1.492588118220168
2010-03-29T09,2.019579072738929
2010-03-29T10,0.6796418032729649
2010-03-29T11,2.1325855490127634
2010-03-29T12,1.4396040799042427
2010-03-29T15,0.5554705910217133
2010-03-29T16,2.1426777994686232
2010-03-29T17,1.1066551741688737
2010-03-29T18,1.6491091150229313
2010-03-29T19,2.024134313183686
2010-03-29T20,0.6872914183412985
2010-03-29T21,2.1382417262907203
2010-03-29T22,0.9925973666218322
2010-03-30T06,0.5970710335530032
2010-03-30T07,2.1438463761273647
2010-03-30T08,1.065761646653828
2010-03-30T09,0.8941492097294342
2010-03-30T13,0.5138356892922468
2010-03-30T14,0.3240981137620725
2010-03-30T15,1.5224510626205487
2010-03-30T16,2.0483086838436457
2010-03-30T17,0.6350967091643045
2010-03-30T18,2.0279577055801616
2010-03-30T19,0.8569564666016609
2010-03-30T20,1.6144822955854177
2010-03-30T21,1.843586277018572
2010-03-31T06,0.5619543249721951
2010-03-31T07,2.145716028071793
2010-03-31T08,1.0337551130186895
2010-03-31T12,0.5547939477883853
2010-03-31T13,2.3003321006704835
2010-03-31T14,0.7275474120147563
2010-03-31T15,1.3721599158608035
2010-03-31T16,2.113655451714335
2010-03-31T17,0.4499800424938938
2010-03-31T18,1.6176504930402986
2010-03-31T19,2.040393534977139
2010-03-31T20,0.05930757742290565
2010-04-01T08,1.6685582422090417
2010-04-01T09,2.018118385337976
2010-04-01T10,0.6799267669066441
2010-04-01T11,1.945477715885624
2010-04-01T12,0.6478915545476339
2010-04-01T17,1.5913361099082435
2010-04-01T18,1.929439620317312
2010-04-01T19,0.335197256685591
2010-04-01T20,2.1036312275882776
2010-04-01T21,1.3864582699188863
2010-04-03T08,1.1642146677224305
2010-04-03T09,2.11678665860617
2010-04-03T10,0.8377937966356213
2010-04-03T11,2.088801436845558
2010-04-03T12,0.8799896243936646
2010-04-03T17,1.6434956343320992
2010-04-03T18,1.9720134698650666
2010-04-03T19,0.6876008422207741
2010-04-03T20,2.0950315725236552
2010-04-03T21,0.9581749539018133
2010-04-05T05,0.5917578848087345
2010-04-05T06,2.091503030099717
2010-04-05T07,1.0802074551750227
2010-04-05T08,1.5975233636379442
2010-04-05T09,2.066118528200414
2010-04-05T10,0.7584203806538071
2010-04-05T11,2.0698332521228187
2010-04-05T12,1.6392096222199912
2010-04-05T15,0.5694033770376491
2010-04-05T16,2.1950412623737803
2010-04-05T17,2.0604475489067164
2010-04-05T18,1.2697831355266993
2010-04-05T19,2.197701594747423
2010-04-05T20,1.1477261789500006
2010-04-05T21,2.1843803832587065
2010-04-05T22,1.7618844816077948
2010-04-06T05,0.6154716555671241
2010-04-06T06,2.1939486945653988
2010-04-06T07,1.109465135715904
2010-04-06T12,0.5508291216119672
2010-04-06T13,2.162885119969536
2010-04-06T14,1.160915164338538
2010-04-06T15,1.6392357274831721
2010-04-06T16,1.9133630849070504
2010-04-06T17,0.07971716635346067
2010-04-06T18,1.6017983352736551
2010-04-06T19,2.0878966085563344
2010-04-06T20,0.08521303748154802
2010-04-07T05,0.6143141190322811
2010-04-07T06,2.03468012947119
2010-04-07T07,1.0268553657869648
2010-04-07T08,1.5575709944450538
2010-04-07T09,1.9737841544673687
2010-04-07T10,0.7009298313442517
2010-04-07T11,2.0282296331003553
2010-04-07T12,0.9270049690176071
2010-04-07T15,0.5576850613930869
2010-04-07T16,2.1244023575304944
2010-04-07T17,1.0597063794040644
2010-04-07T18,1.6662710605330586
2010-04-07T19,1.9396146600256063
2010-04-07T20,0.6446060255077394
2010-04-07T21,2.1867616241279455
2010-04-07T22,0.995502622651812
2010-04-08T06,0.6268229267860328
2010-04-08T07,2.033854708642969
2010-04-08T08,1.0235431237995678
2010-04-08T09,1.5042763547161644
2010-04-08T10,1.9203743663074768
2010-04-08T11,0.03928333789862532
2010-04-08T15,1.7425686416389456
2010-04-08T16,1.8737975551405621
2010-04-08T18,1.698776454044579
2010-04-08T19,2.004631554413145
2010-04-09T06,0.6745680897639531
2010-04-09T07,2.209893607476898
2010-04-09T08,0.9939262088205177
2010-04-09T12,0.5765896364766196
2010-04-09T13,2.1357873433397994
2010-04-09T14,0.9940310502594105
2010-04-09T15,1.7032207776030241
2010-04-09T16,1.9125490814595156
2010-04-09T18,1.6280726217891128
2010-04-09T19,1.9786821562181087
2010-04-09T20,0.6745947943578764
2010-04-09T21,2.1832138972201913
2010-04-09T22,0.9551137631060352
2010-04-10T06,0.5429423346974726
2010-04-10T07,2.0279669381482703
2010-04-10T08,0.8931716808981728
2010-04-10T09,1.7304803177440546
2010-04-10T10,2.0303042073427138
2010-04-10T11,0.05176331149622603
2010-04-10T15,0.6509760439586427
2010-04-10T16,2.1819861434734067
2010-04-10T17,0.997126445296209
2010-04-10T18,1.7440604134871047
2010-04-10T19,1.9272958228999792
2010-04-10T20,0.6402810377007884
2010-04-10T21,2.163037761274033
2010-04-10T22,0.7442843871058853
2010-04-11T08,1.7542370308484694
2010-04-11T09,1.9452323126087714
2010-04-11T10,0.717980677897305
2010-04-11T11,2.168837595019312
2010-04-11T12,0.8108916875575548
2010-04-11T17,1.666414016817631
2010-04-11T18,1.9567884515630172
2010-04-11T19,0.6440338558709876
2010-04-11T20,2.1678018077537513
2010-04-11T21,0.9608990576714844
2010-04-12T05,0.672037798274169
2010-04-12T06,2.181354839998059
2010-04-12T07,0.7553407738487513
2010-04-12T08,1.7265469914714866
2010-04-12T09,1.8189037912125436
2010-04-12T10,0.4305715497752585
2010-04-12T11,2.1753610243084918
2010-04-12T12,1.4935210138533697
2010-04-12T15,0.5465588843825848
2010-04-12T16,2.0133856199955935
2010-04-12T17,1.0764406743511117
2010-04-12T18,1.7724524464439722
2010-04-12T19,1.9017599142283432
2010-04-12T20,0.5962445162580146
2010-04-12T21,2.176730174901395
2010-04-12T22,0.729445263806398
